ingredient_obo_uri	pt_obo_uri
CHEBI_10125	HP_0000132
CHEBI_65173	HP_0001959
CHEBI_35610	HP_0001399
CHEBI_35195	HP_0001399
CHEBI_10127	HP_0000132
CHEBI_10127	HP_0000952
CHEBI_50847	HP_0001399
 CHEBI_60654	HP_0001399
CHEBI_60799	HP_0000012
CHEBI_42797	HP_0000012
CHEBI_60269 | CHEBI_127780	HP_0004308
CHEBI_8764	HP_0025637
CHEBI_50847	HP_0012764
CHEBI_7735	HP_0000711
CHEBI_50847	HP_0000711
CHEBI_35705	HP_0000711
CHEBI_27470	HP_0000711
 CHEBI_60654	HP_0100608
CHEBI_69478	HP_0000711
 CHEBI_60654	HP_0003401
CHEBI_63599	HP_0000711
CHEBI_2955	HP_0000711
CHEBI_135752	HP_0000711
CHEBI_42944	HP_0000741
CHEBI_50847	HP_0000741
CHEBI_82131 | CHEBI_8583 | CHEBI_4964	HP_0000741
CHEBI_177453	HP_0000712
CHEBI_60311	HP_0000712
CHEBI_135925	HP_0000712
CHEBI_46295	HP_0000613
CHEBI_50847	HP_0000613
CHEBI_60799	HP_0000613
CHEBI_145373	HP_0000613
CHEBI_8389	HP_0100608
CHEBI_3723	HP_0000613
CHEBI_135005	HP_0002359
CHEBI_176844	HP_0002359
PR_000036195	HP_0002359
CHEBI_42944	HP_0002359
CHEBI_134699	HP_0002359
CHEBI_60804 | CHEBI_50846	HP_0033605
CHEBI_35610	HP_0012398
CHEBI_78152	HP_0012398
CHEBI_145373	HP_0012398
CHEBI_27834	HP_0012398
CHEBI_50847	HP_0012398
PR_000050305	HP_0012398
 CHEBI_23965 	HP_0100608
 CHEBI_23965 	HP_0000132
CHEBI_145372	HP_0012398
CHEBI_5931	HP_0012398
CHEBI_4868	HP_0002027
CHEBI_35195	HP_0002905
CHEBI_143117	HP_0008285
CHEBI_231087	HP_0008285
CHEBI_50847	HP_0002375
CHEBI_35610	HP_0002375
CHEBI_135948	HP_0000518
CHEBI_60804 | CHEBI_50846	HP_0000518
CHEBI_61049	MONDO_0001020
CHEBI_85662	HP_0000518
PR_000050305	HP_0001410
CHEBI_35610	HP_0001410
CHEBI_2038	HP_0001410
CHEBI_135752	HP_0025269
PR_000001369 | PR_000001384	HP_0002783
CHEBI_132268	HP_0000155
CHEBI_145372	HP_0000155
CHEBI_17196	HP_0005224
CHEBI_82131 | CHEBI_8583 | CHEBI_4964	HP_0002625
CHEBI_50114	HP_0002625
PR_000050305	HP_0002076
CHEBI_50847	HP_0002076
CHEBI_60804 | CHEBI_50846	HP_0002076
CHEBI_65023	HP_0002076
CHEBI_38849 | CHEBI_28017	HP_0100539
CHEBI_63612	MONDO_0002321
CHEBI_135782	MONDO_0006610
CHEBI_50248	HP_0000980
CHEBI_134726	HP_0003138
CHEBI_61049	HP_0001941
CHEBI_60804 | CHEBI_50846	MONDO_0006181
 CHEBI_8707	HP_0002396
PR_P60568	HP_0002255
CHEBI_230846	HP_0040315
CHEBI_15940 | CHEBI_17154	HP_0040315
CHEBI_60804 | CHEBI_50846	HP_0040315
CHEBI_27834	HP_0006682
PR_P60568	HP_0006682
CHEBI_63610	HP_0000132
CHEBI_3219	HP_0000711
CHEBI_145428	HP_0002170
CHEBI_28304	HP_0002170
CHEBI_60652	HP_0040223
CHEBI_7772	HP_0002917
CHEBI_35610	HP_0002917
CHEBI_85994	HP_0002917
CHEBI_140376	HP_0002910
CHEBI_136040	HP_0002910
CHEBI_35610	HP_0002910
CHEBI_39112	HP_0002910
CHEBI_17833	HP_0001324
CHEBI_145430	HP_0001324
CHEBI_5138	HP_0006530
CHEBI_5138	HP_0000132
CHEBI_5138	HP_0100608
CHEBI_167707	HP_0002653
CHEBI_60804 | CHEBI_50846	HP_0002653
 CHEBI_60654	HP_0002653
CHEBI_90960	HP_0002653
PR_000036195	HP_0200025
CHEBI_135333	HP_0200025
CHEBI_61049	HP_0200025
 CHEBI_6427	HP_0000737
 CHEBI_6427	HP_0012384
CHEBI_42944	HP_0001657
PR_P35475	HP_0001347
CHEBI_9943	HP_0001347
CHEBI_50847	HP_0031956
CHEBI_145428	HP_0031956
CHEBI_145430	HP_0031956
CHEBI_231087	HP_0031956
CHEBI_46195	HP_0031956
CHEBI_35610	HP_0031956
CHEBI_35610	HP_0031964
CHEBI_68534	HP_0031964
CHEBI_134689	HP_0031964
CHEBI_72317	HP_0031964
CHEBI_30621	HP_0000958
CHEBI_230846	HP_0000958
CHEBI_90227	HP_0000958
CHEBI_135530	HP_0000958
CHEBI_16962	HP_0100550
CHEBI_16000	HP_0004791
CHEBI_50847	HP_0001271
CHEBI_35705	HP_0001271
CHEBI_230846	HP_0005833
CHEBI_135720	MONDO_0001793
PR_000050305	MONDO_0001793
CHEBI_47097	MONDO_0001793
CHEBI_60804 | CHEBI_50846	HP_0001065
CHEBI_145373	HP_0100540
CHEBI_35610	HP_0100540
CHEBI_230846	HP_0100540
CHEBI_78152	HP_0005943
PR_P60568	HP_0005943
CHEBI_68642	HP_0001387
CHEBI_35610	MONDO_0001356
CHEBI_35705	HP_0006554
CHEBI_35610	HP_0001010
PR_000050305	HP_0010447
CHEBI_27325 | CHEBI_18145 | CHEBI_29073 | CHEBI_28940 | CHEBI_27470 | CHEBI_17439 | CHEBI_16709 | CHEBI_18385 | CHEBI_3311 | CHEBI_17015 | CHEBI_31794 | CHEBI_17154 | CHEBI_78060 | CHEBI_28838 | CHEBI_33234 | CHEBI_22652 | CHEBI_26125 | CHEBI_27547 | CHEBI_36560 | CHEBI_26948 | CHEBI_30245 | CHEBI_58562 | CHEBI_75955	HP_0002015
CHEBI_134745	HP_0001942
CHEBI_26710	HP_0001942
CHEBI_50847	HP_0040289
 CHEBI_4562	HP_0002015
PR_P60568	HP_0002321
CHEBI_31824 	HP_0001681
CHEBI_176844	HP_0002321
CHEBI_49375	HP_0002321
CHEBI_81570	HP_0002321
CHEBI_61049	HP_0002321
CHEBI_69478	HP_0002321
CHEBI_84500	HP_0002015
CHEBI_71196	HP_0002321
CHEBI_35705	HP_0002321
CHEBI_78291	HP_0002321
CHEBI_567361	HP_0001645
CHEBI_8764	HP_0002015
CHEBI_81579	HP_0002015
CHEBI_2453	HP_0003326
CHEBI_63626	HP_0003326
CHEBI_27834	HP_0003326
CHEBI_3568	HP_0000132
CHEBI_3568	HP_0100608
CHEBI_72564	HP_0000958
CHEBI_17439	HP_0003326
CHEBI_38157	HP_0003326
CHEBI_81579	HP_0003326
CHEBI_8389	HP_0003326
CHEBI_18332 | CHEBI_30660 | CHEBI_305790	HP_0002015
CHEBI_4445	HP_0003326
CHEBI_35610	HP_0003326
PR_P01877	HP_0003326
CHEBI_145430	HP_0002875
CHEBI_90227	HP_0002875
CHEBI_35195	HP_0002789
CHEBI_15544	HP_0046507
CHEBI_135530	HP_0033521
CHEBI_145430	HP_0004396
CHEBI_228488	HP_0004396
CHEBI_145373	HP_0004396
CHEBI_17196	HP_0004396
CHEBI_178199	HP_0004396
CHEBI_194186	HP_0004396
CHEBI_82701	HP_0004396
CHEBI_85010	HP_0004396
CHEBI_196955	HP_0004396
CHEBI_34945	HP_0004396
CHEBI_79699	HP_0004396
CHEBI_134709	HP_0004396
CHEBI_172944	HP_0004396
CHEBI_229764	HP_0004396
CHEBI_69478	HP_0004396
 CHEBI_5118	HP_0000132
 CHEBI_5118	HP_0100608
CHEBI_134991	HP_0004396
CHEBI_132268	HP_0004396
CHEBI_35610	HP_0004396
PR_000036195	HP_0004396
CHEBI_63599	HP_0004396
CHEBI_31638	HP_0000958
CHEBI_135925	HP_0033838
CHEBI_50731	HP_0033838
CHEBI_135720	HP_0000708
CHEBI_134709	HP_0000708
 CHEBI_5779	HP_0002015
CHEBI_27902	HP_0002015
PR_P15391	HP_0002354
CHEBI_35610	HP_0002354
CHEBI_87016	HP_0002354
CHEBI_5127	MONDO_0006580
CHEBI_9123	HP_0002015
CHEBI_135752	HP_0007663
PR_000050305	HP_0007906
CHEBI_145430	MONDO_0004004
CHEBI_35610	MONDO_0004004
CHEBI_133013	HP_0031844
 CHEBI_60654	HP_0031844
CHEBI_49886	HP_0031844
CHEBI_8404	HP_0031844
CHEBI_60799	HP_0031844
CHEBI_135574	HP_0031844
CHEBI_31784	HP_0000523
CHEBI_9937	HP_0001708
CHEBI_50131	HP_0002113
CHEBI_35705	HP_0002910
CHEBI_35610	HP_0040264
PR_000036195	HP_0040264
CHEBI_2567	HP_0005263
CHEBI_7915	MONDO_0008277
CHEBI_145372	HP_0007549
PR_000050305	HP_0007549
CHEBI_35610	HP_0007549
CHEBI_53760	HP_0000132
CHEBI_53760	HP_0100608
CHEBI_32127	HP_0034274
CHEBI_47097	HP_0032168
CHEBI_145428	HP_0031245
 CHEBI_17303 	HP_0002015
CHEBI_78152	HP_0000159
CHEBI_230846	HP_0031089
CHEBI_60804 | CHEBI_50846	HP_0020083
CHEBI_27834	HP_0020083
CHEBI_90930	HP_0100639
CHEBI_6073	HP_0100639
CHEBI_61058	HP_0100639
CHEBI_3219	HP_0002015
CHEBI_10125	HP_0002015
CHEBI_135961	HP_0100639
CHEBI_60804 | CHEBI_50846	HP_0100639
CHEBI_90930	HP_0001300
CHEBI_35610	HP_0002157
CHEBI_27834	MONDO_0019098
CHEBI_132268	HP_0000958
CHEBI_48131	HP_0000958
CHEBI_35705	HP_0200029
CHEBI_50904	HP_0005945
CHEBI_49375	HP_0001635
CHEBI_47097	HP_0005224
CHEBI_35610	HP_0002352
CHEBI_177703	HP_0040049
PR_000036195	MONDO_0001076
CHEBI_136040	HP_0012879
CHEBI_63589	HP_0003270
CHEBI_45409	MONDO_0024288
CHEBI_68554	HP_0011801
CHEBI_2636	HP_0000622
CHEBI_135333	HP_0000622
PR_000050305	HP_0000622
CHEBI_143117	HP_0000622
CHEBI_50847	HP_0000622
CHEBI_6710 | CHEBI_76230	HP_0000622
PR_000036195	HP_0000622
 CHEBI_5088	HP_0000622
CHEBI_205919	HP_0000622
CHEBI_135574	HP_0031943
CHEBI_90930	HP_0031943
CHEBI_60804 | CHEBI_50846	MONDO_0008171
CHEBI_27834	MONDO_0008171
PR_000050305	MONDO_0008171
CHEBI_46295	HP_0012534
CHEBI_173077	HP_0012534
CHEBI_143117	HP_0012534
CHEBI_134709	HP_0031354
CHEBI_135929	HP_0012877
CHEBI_35610	HP_0040186
CHEBI_90227	HP_0040186
CHEBI_76010	HP_0031589
CHEBI_145428	HP_0005115
CHEBI_81570	HP_0100608
CHEBI_45267	HP_0001662
CHEBI_135946	HP_0001662
CHEBI_34762	HP_0001662
CHEBI_50847	HP_0001662
CHEBI_27834	HP_0001662
CHEBI_140376	HP_0001662
 CHEBI_4392	HP_0002015
CHEBI_77963 | CHEBI_3098	HP_0002015
CHEBI_60804 | CHEBI_50846	HP_0001662
CHEBI_5523	HP_0000132
CHEBI_17196	HP_0002910
CHEBI_4356	HP_0000618
CHEBI_8389	HP_0012114
CHEBI_5613	HP_0000132
CHEBI_50114	HP_0012114
CHEBI_5739	HP_0000132
CHEBI_5739	HP_0100608
CHEBI_142406	HP_0002069
PR_P60568	HP_0002069
CHEBI_6375	HP_0002716
CHEBI_77963 | CHEBI_3098	HP_0002716
CHEBI_6775	HP_0002716
PR_P06280	HP_0002716
 CHEBI_8707	HP_0100608
CHEBI_17252	HP_0000822
CHEBI_35705	HP_0000822
PR_000036195	HP_0012849
PR_P01308	HP_0002027
 CHEBI_60654	HP_0002311
CHEBI_135752	HP_0002311
CHEBI_63612	HP_0010549
CHEBI_50847	HP_0010549
CHEBI_60816	HP_0010549
CHEBI_94405	HP_0031356
CHEBI_90227	HP_0000282
CHEBI_46295	HP_0000282
PR_000036195	HP_0011900
CHEBI_177849	HP_0031217
CHEBI_6775	HP_0000132
CHEBI_135931	HP_0031217
CHEBI_8888	HP_0002015
CHEBI_35610	HP_0031217
CHEBI_6775	HP_0100608
CHEBI_134699	HP_0002321
CHEBI_3561	HP_0001061
PR_000050305	HP_0001061
CHEBI_135782	HP_0001061
PR_P01225	HP_0001061
CHEBI_50847	HP_0001061
CHEBI_35705	HP_0001061
CHEBI_35610	MONDO_0002144
CHEBI_16991 | CHEBI_50249	MONDO_0002144
PR_000050305	HP_0031851
CHEBI_229764	HP_0031851
CHEBI_9467	HP_0002015
CHEBI_95341	HP_0003236
CHEBI_229764	HP_0011991
PR_000050305	HP_0011991
CHEBI_95341	HP_0001894
CHEBI_145372	HP_0001638
PR_000050305	HP_0001638
CHEBI_49603	HP_0002360
CHEBI_28304	HP_0002360
CHEBI_81570	HP_0002360
CHEBI_79699	HP_0002360
CHEBI_135948	HP_0002360
PR_000050305	HP_0002360
CHEBI_132268	HP_0002360
CHEBI_145372	HP_0002360
CHEBI_35610	HP_0002360
CHEBI_50847	HP_0002360
CHEBI_9313	HP_0002360
CHEBI_5855	HP_0000132
CHEBI_176844	HP_0002360
CHEBI_50114	HP_0002360
CHEBI_50177	HP_0002360
CHEBI_7735	HP_0002015
CHEBI_17196	HP_0002360
CHEBI_72317	HP_0002015
CHEBI_50131	HP_0002015
CHEBI_69478	HP_0002360
CHEBI_134699	HP_0002360
CHEBI_172944	HP_0002360
CHEBI_87016	HP_0002360
PR_P60568	HP_0002878
CHEBI_35195	HP_0002878
CHEBI_145372	HP_0002878
CHEBI_50847	HP_0002878
CHEBI_6717	HP_0034801
CHEBI_5864	HP_0001635
CHEBI_135738	HP_0002595
CHEBI_5558	HP_0002015
CHEBI_91855	HP_0002595
PR_000050305	HP_0002595
PR_P01275	HP_0031417
PR_000036195	HP_0031417
CHEBI_135910	HP_0001883
CHEBI_6375	HP_0031179
PR_P06280	MONDO_0005365
CHEBI_60804 | CHEBI_50846	HP_0011999
CHEBI_31236	HP_0002015
PR_000036195	HP_0002015
CHEBI_6375	HP_0034004
CHEBI_135935	HP_0000722
PR_000050305	HP_0001618
CHEBI_77034	HP_0001618
CHEBI_50847	HP_0001618
CHEBI_63629	HP_0000132
CHEBI_63629	HP_0100608
CHEBI_35610	MONDO_0019121
CHEBI_173077	MONDO_0019121
CHEBI_229764	MONDO_0019121
CHEBI_145372	HP_0000083
CHEBI_71196	HP_0000083
CHEBI_135530	HP_0000083
CHEBI_68478	HP_0002015
PR_000013429	HP_0000083
CHEBI_8764	HP_0007430
CHEBI_8389	HP_0007430
CHEBI_10023	HP_0002015
CHEBI_50847	HP_0000132
CHEBI_60311	HP_0001892
CHEBI_135925	HP_0033404
CHEBI_521033	HP_0010313
CHEBI_60804 | CHEBI_50846	HP_0041051
CHEBI_145428	HP_0041051
CHEBI_71196	HP_0001919
CHEBI_90227	HP_0001919
CHEBI_145428	HP_0001919
CHEBI_17196	HP_0001919
CHEBI_135931	HP_0001919
CHEBI_142406	HP_0001919
PR_000050305	HP_0001919
CHEBI_132268	HP_0012384
CHEBI_145428	HP_0001342
CHEBI_16991 | CHEBI_50249	HP_0001342
CHEBI_176844	MONDO_0018881
CHEBI_6375	HP_0002036
CHEBI_27834	HP_0000505
CHEBI_35610	HP_0000505
CHEBI_6030	HP_0025406
CHEBI_90227	HP_0000505
CHEBI_3568	HP_0002015
CHEBI_63599	HP_0000505
CHEBI_50847	HP_0000505
CHEBI_45267	HP_0000505
CHEBI_50847	HP_0002487
CHEBI_6375	HP_0002487
CHEBI_134716	HP_0000711
CHEBI_135931	HP_0000711
CHEBI_78152	HP_0000711
CHEBI_81570	HP_0000711
CHEBI_140376	HP_0000711
CHEBI_46295	HP_0001123
CHEBI_60804 | CHEBI_50846	HP_0001123
CHEBI_17750	MONDO_0000351
CHEBI_90930	HP_0040217
PR_P15391	HP_0006897
PR_P15391	HP_0002080
CHEBI_35610	HP_0001271
PR_000050305	HP_0001271
CHEBI_75317	HP_0001271
CHEBI_35610	HP_0004325
CHEBI_69478	HP_0004325
CHEBI_68534	HP_0004325
CHEBI_4653	HP_0002015
CHEBI_50847	HP_0004325
CHEBI_91855	HP_0002027
CHEBI_135935	HP_0004325
PR_P01308	HP_0004325
CHEBI_196955	HP_0004325
CHEBI_228488	HP_0004325
PR_P01225	HP_0000988
CHEBI_231032	HP_0000988
CHEBI_145430	HP_0000988
CHEBI_90960	HP_0000988
PR_000050305	HP_0000988
 CHEBI_3216	HP_0002015
 CHEBI_47519	HP_0000130
CHEBI_134745	HP_0000988
CHEBI_91855	HP_0000988
CHEBI_145371	HP_0000988
CHEBI_71253	HP_0002015
CHEBI_7735	HP_0000132
CHEBI_7735	HP_0100608
CHEBI_48131	HP_0000988
CHEBI_172944	HP_0000988
CHEBI_177804	HP_0000988
CHEBI_8389	HP_0000988
PR_000036195	HP_0000988
CHEBI_42068	HP_0000988
PR_P01127	HP_0000988
CHEBI_60311	HP_0000988
CHEBI_47097	HP_0000988
CHEBI_5931	HP_0000988
CHEBI_78152	HP_0000988
CHEBI_35610	HP_0000988
CHEBI_27666	HP_0000988
CHEBI_27470 | CHEBI_17439	HP_0000988
CHEBI_6541	HP_0000988
CHEBI_134718	HP_0000988
CHEBI_6375	HP_0000988
CHEBI_77034	HP_0000988
CHEBI_34945	HP_0010783
CHEBI_69478	HP_0000988
CHEBI_17196	HP_0000988
CHEBI_90227	HP_0000988
CHEBI_35705	HP_0000988
CHEBI_50248	HP_0000988
CHEBI_66894	HP_0000988
 CHEBI_45783	HP_0002015
CHEBI_10110	HP_0002015
CHEBI_46295	HP_0002015
CHEBI_3723	HP_0002015
CHEBI_8871	HP_0002015
CHEBI_53289	HP_0002015
 CHEBI_59594	HP_0002015
CHEBI_8212	HP_0002015
PR_P60568	HP_0002047
CHEBI_71940	HP_0002015
CHEBI_63619	HP_0002015
CHEBI_7915	HP_0002015
CHEBI_63621	HP_0002015
 CHEBI_404903	HP_0002015
CHEBI_37586 	HP_0002015
CHEBI_50217	HP_0002015
CHEBI_63630	HP_0002015
CHEBI_9943	HP_0002015
CHEBI_4911	HP_0002015
CHEBI_63629	HP_0002015
CHEBI_51041	HP_0002015
CHEBI_10102	HP_0002015
CHEBI_52717	HP_0002015
CHEBI_41423	HP_0002015
CHEBI_63791	HP_0002015
CHEBI_135931	HP_0002015
CHEBI_10650	HP_0002015
CHEBI_5123	HP_0002015
CHEBI_465284	HP_0002015
CHEBI_10119	HP_0002015
CHEBI_63631	HP_0002015
CHEBI_50224 | CHEBI_50223	HP_0002015
 CHEBI_23614	HP_0002015
CHEBI_75283	HP_0002015
CHEBI_9586	HP_0002015
CHEBI_36791	HP_0002015
 CHEBI_2618	HP_0002015
CHEBI_499361	HP_0002015
CHEBI_134716	HP_0002015
CHEBI_49375	HP_0002015
CHEBI_8888	HP_0001944
CHEBI_10650	HP_0001944
 CHEBI_6427	HP_0001944
CHEBI_135931	HP_0001944
CHEBI_600520	HP_0001944
 CHEBI_5118	HP_0001944
CHEBI_73274 	HP_0001944
CHEBI_3090	HP_0001944
CHEBI_80630	HP_0001944
CHEBI_3213	HP_0001944
CHEBI_71196	HP_0001944
CHEBI_17833	HP_0001944
CHEBI_63584	HP_0001944
CHEBI_59495	HP_0001944
CHEBI_134991	HP_0001944
 CHEBI_3216	HP_0001944
CHEBI_76720	HP_0001944
CHEBI_63612	HP_0001944
CHEBI_28748	HP_0001944
CHEBI_27899	HP_0001944
CHEBI_17823	HP_0001944
CHEBI_63630	HP_0001944
CHEBI_31355	HP_0001944
CHEBI_7496	HP_0001944
CHEBI_63621	HP_0001944
CHEBI_59809 | CHEBI_4672	HP_0001944
 CHEBI_17303 	HP_0001944
CHEBI_63580	HP_0001944
CHEBI_63628	HP_0001944
CHEBI_7465	HP_0001944
CHEBI_71200	HP_0001944
CHEBI_10127	HP_0001944
 CHEBI_50924	HP_0001944
CHEBI_3723	HP_0001944
CHEBI_85990	HP_0001944
CHEBI_53289	HP_0001944
 CHEBI_404903	HP_0001944
CHEBI_68478	HP_0001944
CHEBI_28445 	HP_0001944
CHEBI_65173	HP_0001944
CHEBI_31348	HP_0001944
CHEBI_9168	HP_0001944
CHEBI_10124	HP_0001944
CHEBI_50729	HP_0001944
CHEBI_31824 	HP_0001944
CHEBI_6950	HP_0001944
CHEBI_39112	HP_0001944
CHEBI_35705	HP_0001944
CHEBI_47898	HP_0001944
CHEBI_7915	HP_0001944
CHEBI_3510	HP_0001944
CHEBI_3568	HP_0001944
CHEBI_119915	HP_0001944
CHEBI_52172	HP_0001944
CHEBI_61390	HP_0001944
CHEBI_75045	HP_0001944
CHEBI_60269 | CHEBI_127780	HP_0001944
CHEBI_45409	HP_0001944
 CHEBI_29864	HP_0001944
 CHEBI_7852	HP_0001944
CHEBI_6076	HP_0001944
CHEBI_53760	HP_0001944
CHEBI_47097	HP_0001944
 CHEBI_142290	HP_0001944
CHEBI_408174	HP_0001944
CHEBI_17196	HP_0001944
CHEBI_7865	HP_0001944
CHEBI_82720	HP_0001944
CHEBI_66910	HP_0001944
CHEBI_42944	HP_0001944
CHEBI_64312	HP_0001944
CHEBI_64073	HP_0001944
CHEBI_46557	HP_0001944
CHEBI_5000	HP_0001944
CHEBI_31941	HP_0001944
CHEBI_499361	HP_0001944
CHEBI_63791	HP_0001944
CHEBI_3504	HP_0001944
CHEBI_32229	HP_0001944
 CHEBI_7476	HP_0001944
 CHEBI_63611	HP_0001944
CHEBI_4712	HP_0001944
CHEBI_71223	HP_0001944
CHEBI_134745	HP_0001944
CHEBI_63605	HP_0001944
CHEBI_28304	HP_0001944
CHEBI_2038	HP_0001944
CHEBI_9586	HP_0001944
CHEBI_17924 | CHEBI_30911	HP_0001944
 CHEBI_6801	HP_0001944
CHEBI_55346	HP_0001944
CHEBI_15428 	HP_0001944
CHEBI_85994	HP_0001944
CHEBI_72317	HP_0001944
CHEBI_48538	HP_0001944
CHEBI_61049	HP_0001944
CHEBI_135515	HP_0001944
CHEBI_35854 	HP_0001944
CHEBI_49668	HP_0001944
CHEBI_9943	HP_0001944
 CHEBI_17234 	HP_0001944
CHEBI_31596	HP_0001944
CHEBI_7770	HP_0001944
CHEBI_61397	HP_0001944
CHEBI_42797	HP_0001944
CHEBI_7931	HP_0001944
CHEBI_6802 | CHEBI_40237 | CHEBI_6801	HP_0001944
CHEBI_63610	HP_0001944
CHEBI_78152 | CHEBI_55324	HP_0001944
CHEBI_75246	HP_0001944
 CHEBI_75998	HP_0001944
CHEBI_4995	HP_0001944
 CHEBI_85078	HP_0001944
CHEBI_65347	HP_0001944
CHEBI_6375	HP_0001944
PR_P01877	HP_0001944
CHEBI_48273	HP_0001944
CHEBI_90960	HP_0001944
CHEBI_45716	HP_0001944
CHEBI_63599	HP_0001944
CHEBI_26710	HP_0001944
CHEBI_6437	HP_0001944
CHEBI_82701	HP_0001944
CHEBI_68554	HP_0001944
 CHEBI_9648	HP_0001944
CHEBI_71019	HP_0001944
CHEBI_9513	HP_0001944
CHEBI_6504	HP_0001944
CHEBI_3561	HP_0001944
CHEBI_33325	HP_0001944
CHEBI_45863	HP_0001944
CHEBI_64355	HP_0001944
CHEBI_2972	HP_0001944
CHEBI_71193	HP_0001944
CHEBI_50131	HP_0001944
CHEBI_44915	HP_0001944
CHEBI_5790	HP_0001944
CHEBI_5138	HP_0001944
CHEBI_63635	HP_0001944
CHEBI_43755 	HP_0001944
CHEBI_47780	HP_0001944
CHEBI_17141	HP_0001944
CHEBI_61080	HP_0001944
 CHEBI_8356	HP_0001944
CHEBI_2955	HP_0001944
CHEBI_49375	HP_0001944
CHEBI_72690	HP_0001944
CHEBI_60652	HP_0001944
CHEBI_5165	HP_0001944
CHEBI_7936	HP_0001944
CHEBI_71200	HP_0002027
 CHEBI_63616	HP_0001944
CHEBI_48390	HP_0001944
CHEBI_9637	HP_0001944
CHEBI_78432	HP_0001944
CHEBI_63631	HP_0001944
CHEBI_50847	HP_0001944
CHEBI_63577	HP_0001944
 CHEBI_8707	HP_0001944
CHEBI_63619	HP_0001944
 CHEBI_45783	HP_0001944
CHEBI_3756	HP_0001944
CHEBI_28864	HP_0001944
CHEBI_3766	HP_0001944
CHEBI_10119	HP_0001944
CHEBI_71253	HP_0001944
 CHEBI_36796	HP_0001944
CHEBI_52717	HP_0001944
CHEBI_7494	HP_0001944
CHEBI_16684	HP_0001944
 CHEBI_8874	HP_0001944
CHEBI_9130	MONDO_0045057
CHEBI_3568	MONDO_0045057
CHEBI_16586	MONDO_0045057
CHEBI_10023	MONDO_0045057
 CHEBI_4514	MONDO_0045057
CHEBI_48432 | CHEBI_58506	MONDO_0045057
CHEBI_64356	MONDO_0045057
 CHEBI_7856	MONDO_0045057
CHEBI_63630	MONDO_0045057
CHEBI_66964	MONDO_0045057
CHEBI_31236	MONDO_0045057
 CHEBI_8707	MONDO_0045057
CHEBI_63620	MONDO_0045057
CHEBI_9570	MONDO_0045057
CHEBI_8069	MONDO_0045057
CHEBI_6015	MONDO_0045057
CHEBI_3723	MONDO_0045057
CHEBI_6367	MONDO_0045057
CHEBI_8461	MONDO_0045057
CHEBI_28901	MONDO_0045057
CHEBI_31413	MONDO_0045057
CHEBI_3766	MONDO_0045057
CHEBI_2663	MONDO_0045057
 CHEBI_7798	MONDO_0045057
CHEBI_6887	MONDO_0045057
CHEBI_119915	MONDO_0045057
CHEBI_4466	MONDO_0045057
CHEBI_16684	MONDO_0045057
CHEBI_5864	MONDO_0045057
CHEBI_5103	MONDO_0045057
CHEBI_8764	MONDO_0045057
CHEBI_65173	MONDO_0045057
CHEBI_46631	MONDO_0045057
 CHEBI_100241	MONDO_0045057
CHEBI_4551 	MONDO_0045057
 CHEBI_17698	MONDO_0045057
CHEBI_31524	MONDO_0045057
 CHEBI_8874	MONDO_0045057
CHEBI_7936	MONDO_0045057
CHEBI_50663	MONDO_0045057
CHEBI_229764	MONDO_0045057
CHEBI_7931	MONDO_0045057
CHEBI_10119	MONDO_0045057
 CHEBI_404903	MONDO_0045057
CHEBI_5165	MONDO_0045057
CHEBI_4445	MONDO_0045057
CHEBI_8888	MONDO_0045057
CHEBI_7735	MONDO_0045057
CHEBI_63631	MONDO_0045057
CHEBI_8382	MONDO_0045057
CHEBI_5138	MONDO_0045057
CHEBI_85978	MONDO_0045057
CHEBI_145791	MONDO_0045057
CHEBI_7824	MONDO_0045057
CHEBI_3215 	MONDO_0045057
CHEBI_6754	MONDO_0045057
CHEBI_6950	MONDO_0045057
 CHEBI_3310	MONDO_0045057
CHEBI_90930	MONDO_0045057
CHEBI_10125	MONDO_0045057
CHEBI_44915	MONDO_0045057
 CHEBI_3638	MONDO_0045057
CHEBI_47780	MONDO_0045057
CHEBI_59495	MONDO_0045057
CHEBI_2453	MONDO_0045057
CHEBI_28593	MONDO_0045057
CHEBI_42944	MONDO_0045057
CHEBI_71013	MONDO_0045057
CHEBI_63638	MONDO_0045057
CHEBI_3219	MONDO_0045057
 CHEBI_8356	MONDO_0045057
 CHEBI_17303 	MONDO_0045057
CHEBI_7465	MONDO_0045057
CHEBI_8768	MONDO_0045057
CHEBI_600520	MONDO_0045057
CHEBI_43968	MONDO_0045057
CHEBI_36791	MONDO_0045057
CHEBI_64312	MONDO_0045057
 CHEBI_5118	MONDO_0045057
CHEBI_9943	MONDO_0045057
CHEBI_6931	MONDO_0045057
CHEBI_8060	MONDO_0045057
CHEBI_4974	MONDO_0045057
CHEBI_135530	MONDO_0045057
 CHEBI_2618	MONDO_0045057
 CHEBI_6539	MONDO_0045057
 CHEBI_9648	MONDO_0045057
CHEBI_65347	MONDO_0045057
CHEBI_5864	HP_0000746
CHEBI_71013	HP_0000746
 CHEBI_3395	HP_0000746
CHEBI_64312	HP_0000746
 CHEBI_7454	HP_0000746
CHEBI_9586	HP_0000746
CHEBI_3723	HP_0000746
CHEBI_5801	HP_0000746
CHEBI_49575	HP_0000746
 CHEBI_6427	HP_0000746
 CHEBI_8707	HP_0000746
 CHEBI_7798	HP_0000746
CHEBI_63620	HP_0000746
