drug_obo_id	ind_obo_id
CHEBI_8093	HP_0031417
CHEBI_84116	HP_0031417
CHEBI_5818	HP_0031417
CHEBI_135047	HP_0031417
CHEBI_36584	HP_0031417
CHEBI_15428	HP_0031417
CHEBI_29081	HP_0031417
CHEBI_28674	HP_0031417
CHEBI_83168	HP_0031417
CHEBI_10082	HP_0031417
CHEBI_7862	HP_0031417
CHEBI_84115	HP_0031417
CHEBI_3441	HP_0012174
CHEBI_31355	HP_0012174
CHEBI_5100	HP_0012174
CHEBI_72564	HP_0012174
CHEBI_68478	HP_0012174
CHEBI_4027	HP_0012174
CHEBI_356416	HP_0012174
CHEBI_6520	HP_0012174
CHEBI_45863	HP_0012174
CHEBI_3423	HP_0012174
CHEBI_66910	HP_0012174
CHEBI_80630	HP_0012174
CHEBI_38940	HP_0012174
CHEBI_41879	MONDO_0011786
CHEBI_114785	HP_0012174
CHEBI_113451	HP_0012174
CHEBI_45716	HP_0012174
CHEBI_51052	HP_0012174
CHEBI_29073	HP_0012174
CHEBI_18243	HP_0012174
CHEBI_15765	HP_0012174
CHEBI_16714	MONDO_0011786
CHEBI_3897	MONDO_0011786
CHEBI_59773	MONDO_0011786
CHEBI_3994	MONDO_0011786
CHEBI_4046	MONDO_0011786
CHEBI_291342	MONDO_0011786
CHEBI_83168	MONDO_0011786
CHEBI_59269	MONDO_0011786
CHEBI_4470	MONDO_0011786
CHEBI_135276	MONDO_0011786
CHEBI_59788	MONDO_0011786
CHEBI_3738	MONDO_0011786
CHEBI_51380	MONDO_0011786
CHEBI_31528	MONDO_0011786
CHEBI_6970	MONDO_0011786
CHEBI_47564	MONDO_0011786
CHEBI_15407	MONDO_0011786
CHEBI_15552	MONDO_0011786
CHEBI_5050	MONDO_0011786
CHEBI_5106	MONDO_0011786
CHEBI_31441	MONDO_0011786
CHEBI_46195	MONDO_0011786
CHEBI_5134	MONDO_0011786
CHEBI_15428	MONDO_0011786
CHEBI_5551	MONDO_0011786
CHEBI_5779	MONDO_0011786
CHEBI_17650	MONDO_0011786
CHEBI_5818	MONDO_0011786
CHEBI_46659	MONDO_0011786
CHEBI_94559	MONDO_0011786
CHEBI_3398	MONDO_0011786
CHEBI_6538	MONDO_0011786
CHEBI_135144	MONDO_0011786
CHEBI_6820	MONDO_0011786
CHEBI_6823	MONDO_0011786
CHEBI_135361	MONDO_0011786
CHEBI_61276	MONDO_0011786
CHEBI_34511	MONDO_0011786
CHEBI_34517	MONDO_0011786
CHEBI_6888	MONDO_0011786
CHEBI_31857	MONDO_0011786
CHEBI_94484	MONDO_0011786
CHEBI_50730	MONDO_0011786
CHEBI_7769	MONDO_0011786
CHEBI_134936	MONDO_0011786
CHEBI_8065	MONDO_0011786
CHEBI_91591	MONDO_0011786
CHEBI_8093	MONDO_0011786
CHEBI_80680	MONDO_0011786
CHEBI_135047	MONDO_0011786
CHEBI_94810	MONDO_0011786
CHEBI_84115	MONDO_0011786
CHEBI_134746	MONDO_0011786
CHEBI_51209	MONDO_0011786
CHEBI_8378	MONDO_0011786
CHEBI_8382	MONDO_0011786
CHEBI_8459	MONDO_0011786
CHEBI_27732	MONDO_0011786
CHEBI_6762	MONDO_0011786
CHEBI_32087	MONDO_0011786
CHEBI_74899	MONDO_0011786
CHEBI_135673	MONDO_0011786
CHEBI_16914	MONDO_0011786
CHEBI_16794	MONDO_0011786
CHEBI_2896	MONDO_0011786
CHEBI_9453	MONDO_0011786
CHEBI_31677	MONDO_0011786
CHEBI_4465	MONDO_0011786
CHEBI_4464	MONDO_0011786
CHEBI_135954	MONDO_0011786
CHEBI_8346	MONDO_0011786
CHEBI_2946	MONDO_0011786
CHEBI_2950	MONDO_0011786
CHEBI_77572	MONDO_0011786
CHEBI_9667	MONDO_0011786
CHEBI_9725	MONDO_0011786
CHEBI_9741	MONDO_0011786
CHEBI_84116	MONDO_0011786
CHEBI_17609	MONDO_0011786
CHEBI_15882	MONDO_0011786
CHEBI_18295	MONDO_0011786
CHEBI_3002	MONDO_0011786
CHEBI_3207	MONDO_0011786
CHEBI_204734	MONDO_0011786
CHEBI_94402	MONDO_0011786
CHEBI_3077	MONDO_0011786
CHEBI_3183	MONDO_0011786
CHEBI_135207	MONDO_0011786
CHEBI_52010	MONDO_0011786
CHEBI_3561	MONDO_0011786
CHEBI_31397	MONDO_0011786
CHEBI_36584	MONDO_0011786
CHEBI_134893	MONDO_0011786
CHEBI_135736	MONDO_0015924
CHEBI_6801	MONDO_0015924
CHEBI_71940	MONDO_0015924
CHEBI_9139	MONDO_0015924
CHEBI_76018	MONDO_0015924
CHEBI_76607	MONDO_0015924
CHEBI_63916	MONDO_0015924
CHEBI_45783	MONDO_0015924
CHEBI_16480	MONDO_0015924
CHEBI_135633	MONDO_0015924
CHEBI_15552	MONDO_0015924
CHEBI_71365	MONDO_0015924
CHEBI_32193	MONDO_0015924
CHEBI_3441	MONDO_0015924
CHEBI_135949	MONDO_0015924
CHEBI_2549	MONDO_0015924
CHEBI_46659	MONDO_0015924
CHEBI_51450	MONDO_0015924
CHEBI_45409	MONDO_0015924
CHEBI_50861	MONDO_0015924
CHEBI_90844	MONDO_0015924
CHEBI_41879	HP_0010562
CHEBI_135685	MONDO_0000879
CHEBI_6375	HP_0100651
CHEBI_85078	HP_0100651
CHEBI_229226	HP_0100651
CHEBI_5931	HP_0100651
CHEBI_135931	HP_0100651
CHEBI_134724	HP_0100651
CHEBI_40237	HP_0100651
CHEBI_3743	MONDO_0009172
CHEBI_6888	HP_0000478
CHEBI_9667	HP_0000478
CHEBI_3897	HP_0000478
CHEBI_3077	HP_0000478
CHEBI_31677	HP_0000478
CHEBI_8378	HP_0000478
CHEBI_17650	HP_0000478
CHEBI_41879	HP_0000478
CHEBI_17609	HP_0000478
CHEBI_4315	MONDO_0005219
CHEBI_30563	HP_0033589
CHEBI_3312	MONDO_0000745
CHEBI_18385	MONDO_0000745
CHEBI_6904	MONDO_0000745
CHEBI_7459	MONDO_0000745
CHEBI_3314	MONDO_0000745
CHEBI_3310	MONDO_0000745
CHEBI_28918	MONDO_0000745
CHEBI_31336	MONDO_0000745
CHEBI_5103	MONDO_0000745
CHEBI_64317	MONDO_0000745
CHEBI_2453	MONDO_0005770
CHEBI_35854	MONDO_0005770
CHEBI_3312	HP_0002153
CHEBI_3310	HP_0002153
CHEBI_31336	HP_0002153
CHEBI_53278	HP_0002153
CHEBI_3314	HP_0002153
CHEBI_9667	MONDO_0002081
CHEBI_6888	MONDO_0002081
CHEBI_3077	MONDO_0002081
CHEBI_3897	MONDO_0002081
CHEBI_17650	MONDO_0002081
CHEBI_8378	MONDO_0002081
CHEBI_8382	MONDO_0002081
CHEBI_41879	MONDO_0002081
CHEBI_31677	MONDO_0002081
CHEBI_4031	HP_0011974
CHEBI_168396	HP_0011974
CHEBI_52717	HP_0011974
CHEBI_2038	HP_0011974
CHEBI_66919	HP_0011974
CHEBI_28901	HP_0011974
CHEBI_4027	HP_0011974
CHEBI_50131	HP_0011974
CHEBI_681569	HP_0011974
CHEBI_135983	HP_0011974
CHEBI_44185	HP_0011974
CHEBI_61049	HP_0011974
CHEBI_91408	HP_0011974
CHEBI_9168	HP_0011974
CHEBI_27902	MONDO_0004854
CHEBI_27644	MONDO_0004854
CHEBI_42355	MONDO_0004854
CHEBI_204928	MONDO_0004854
CHEBI_6121	MONDO_0004982
CHEBI_4636	MONDO_0004982
CHEBI_44915	MONDO_0004982
CHEBI_32255	MONDO_0004982
CHEBI_4450	HP_0000103
CHEBI_8404	HP_0012876
CHEBI_75722	HP_0012876
CHEBI_135962	HP_0012876
CHEBI_6456	HP_0012876
CHEBI_5132	HP_0100787
CHEBI_4868	HP_0100787
CHEBI_63530	MONDO_0000088
CHEBI_7445	MONDO_0000088
CHEBI_6427	MONDO_0000088
CHEBI_3077	MONDO_0019338
CHEBI_3897	MONDO_0019338
CHEBI_17650	MONDO_0019338
CHEBI_6888	MONDO_0019338
CHEBI_41879	MONDO_0019338
CHEBI_51450	MONDO_0019338
CHEBI_31677	MONDO_0019338
CHEBI_8378	MONDO_0019338
CHEBI_9667	MONDO_0019338
CHEBI_8382	MONDO_0019338
CHEBI_17609	MONDO_0019338
CHEBI_4670	MONDO_0800175
CHEBI_28304	MONDO_0800175
CHEBI_3892	MONDO_0018229
CHEBI_8378	MONDO_0018229
CHEBI_50845	MONDO_0000330
CHEBI_29013	MONDO_0000330
CHEBI_42355	MONDO_0005077
CHEBI_74947	MONDO_0017364
CHEBI_46081	HP_0032160
CHEBI_68579	HP_0002625
CHEBI_87732	HP_0002625
CHEBI_61033	HP_0002625
CHEBI_28304	HP_0002625
CHEBI_45863	MONDO_0006206
CHEBI_4027	MONDO_0019438
CHEBI_41879	MONDO_0019438
CHEBI_52717	MONDO_0019438
CHEBI_4753	MONDO_0019353
CHEBI_2453	HP_0012302
CHEBI_22907	MONDO_0005627
CHEBI_44423	MONDO_0005627
CHEBI_4672	MONDO_0005627
CHEBI_44185	MONDO_0005627
CHEBI_9463	HP_0008226
CHEBI_9466	HP_0008226
CHEBI_27436	HP_0008226
CHEBI_17347	HP_0008226
CHEBI_9464	HP_0008226
CHEBI_5120	HP_0008226
CHEBI_49900	HP_0012114
CHEBI_17026	HP_0012114
CHEBI_6716	HP_0012114
CHEBI_6723	HP_0012114
CHEBI_135741	HP_0000815
CHEBI_17347	HP_0000815
CHEBI_6809	HP_0007018
CHEBI_127342	HP_0007018
CHEBI_31236	HP_0007018
CHEBI_84276	HP_0007018
CHEBI_135925	HP_0007018
CHEBI_132233	HP_0007018
CHEBI_94405	HP_0007018
CHEBI_7953	HP_0007018
CHEBI_4469	HP_0007018
CHEBI_136038	HP_0007018
CHEBI_51860	HP_0007018
CHEBI_135342	HP_0007018
CHEBI_5558	HP_0007018
CHEBI_46632	HP_0007018
CHEBI_145373	MONDO_0002522
CHEBI_84115	HP_0011971
CHEBI_6762	HP_0011971
CHEBI_52010	HP_0011971
CHEBI_8065	HP_0011971
CHEBI_600103	HP_0032326
CHEBI_31477	MONDO_0002040
CHEBI_5543	MONDO_0004277
CHEBI_2682	MONDO_0004277
CHEBI_50845	MONDO_0004277
CHEBI_29007	MONDO_0004277
CHEBI_100246	MONDO_0004277
CHEBI_553473	MONDO_0004277
CHEBI_8232	MONDO_0004277
CHEBI_9215	MONDO_0004277
CHEBI_157175	MONDO_0004277
CHEBI_2968	MONDO_0004277
CHEBI_135772	MONDO_0004277
CHEBI_29013	MONDO_0004277
CHEBI_27902	MONDO_0004277
CHEBI_4392	MONDO_0004277
CHEBI_209807	MONDO_0004277
CHEBI_472657	MONDO_0004277
CHEBI_6919	MONDO_0004277
CHEBI_7731	MONDO_0004277
CHEBI_3515	MONDO_0004277
CHEBI_42355	MONDO_0004277
CHEBI_3504	MONDO_0004277
CHEBI_50694	MONDO_0004277
CHEBI_28971	MONDO_0004277
CHEBI_9307	MONDO_0002474
CHEBI_31524	HP_0001278
CHEBI_18357	HP_0001278
CHEBI_8665	HP_0001278
CHEBI_6933	HP_0001278
CHEBI_136040	MONDO_0005052
CHEBI_135361	MONDO_0005052
CHEBI_50373	MONDO_0005052
CHEBI_16794	MONDO_0005052
CHEBI_4514	MONDO_0005052
CHEBI_91514	MONDO_0005052
CHEBI_5747	MONDO_0005052
CHEBI_135005	MONDO_0005052
CHEBI_75246	MONDO_0005052
CHEBI_3743	MONDO_0005052
CHEBI_3611	MONDO_0005052
CHEBI_68551	MONDO_0005052
CHEBI_61276	MONDO_0005052
CHEBI_16796	MONDO_0005052
CHEBI_34945	MONDO_0005052
CHEBI_9667	HP_0010562
CHEBI_77572	HP_0010562
CHEBI_75283	MONDO_0005445
CHEBI_2682	MONDO_0005445
CHEBI_567361	MONDO_0018935
CHEBI_27834	MONDO_0018935
CHEBI_42068	MONDO_0018874
CHEBI_94701	MONDO_0018874
CHEBI_18295	MONDO_0018874
CHEBI_28748	MONDO_0018874
CHEBI_2038	MONDO_0018874
CHEBI_50729	MONDO_0018874
CHEBI_133021	MONDO_0018874
CHEBI_9555	MONDO_0018874
CHEBI_63452	MONDO_0018874
CHEBI_28680	MONDO_0018874
CHEBI_145374	MONDO_0018874
CHEBI_41977	MONDO_0018874
CHEBI_50131	MONDO_0018874
CHEBI_74619	MONDO_0018874
CHEBI_145430	MONDO_0018874
CHEBI_145428	MONDO_0018874
CHEBI_145372	MONDO_0018874
CHEBI_90217	MONDO_0018874
CHEBI_135918	MONDO_0003540|MONDO_0019471
CHEBI_4672	MONDO_0005060
CHEBI_63587	MONDO_0005060
CHEBI_84050	MONDO_0005060
CHEBI_50845	MONDO_0005828
CHEBI_42355	MONDO_0005828
CHEBI_50694	MONDO_0005828
CHEBI_29013	MONDO_0005828
CHEBI_2682	MONDO_0005834
CHEBI_50694	MONDO_0005834
CHEBI_4392	MONDO_0005834
CHEBI_133011	MONDO_0005834
CHEBI_135772	MONDO_0005834
CHEBI_29013	MONDO_0005834
CHEBI_27902	MONDO_0005834
CHEBI_50845	MONDO_0005834
CHEBI_39867	MONDO_0005105
CHEBI_4027	MONDO_0005105
CHEBI_29073	MONDO_0005029
CHEBI_63637	MONDO_0005105
CHEBI_49603	MONDO_0005105
CHEBI_50173	MONDO_0005105
CHEBI_72564	MONDO_0005105
CHEBI_40303	MONDO_0005105
CHEBI_44423	MONDO_0005105
CHEBI_36373	MONDO_0005105
CHEBI_68637	MONDO_0005105
CHEBI_17698	MONDO_0018059
CHEBI_102484	MONDO_0018059
CHEBI_28971	MONDO_0018059
CHEBI_18208	MONDO_0018059
CHEBI_204928	MONDO_0018059
CHEBI_43968	MONDO_0018059
CHEBI_3508	MONDO_0018059
CHEBI_29007	MONDO_0018059
CHEBI_50845	MONDO_0006956
CHEBI_29013	MONDO_0006956
CHEBI_17698	MONDO_0006956
CHEBI_135594	MONDO_0008889
CHEBI_113451	MONDO_0005029
CHEBI_142290	MONDO_0005029
CHEBI_49900	MONDO_0005029
CHEBI_41879	MONDO_0004126
CHEBI_9667	MONDO_0004126
CHEBI_17650	MONDO_0004126
CHEBI_17609	MONDO_0004126
CHEBI_8378	MONDO_0004126
CHEBI_6888	MONDO_0004126
CHEBI_3897	MONDO_0004126
CHEBI_8382	MONDO_0004126
CHEBI_3077	MONDO_0004126
CHEBI_31677	MONDO_0004126
CHEBI_17076	MONDO_0018077
CHEBI_50694	MONDO_0018077
CHEBI_50845	MONDO_0018077
CHEBI_29013	MONDO_0018077
CHEBI_17336	MONDO_0007016
CHEBI_4450	MONDO_0019565
CHEBI_9937	MONDO_0019565
CHEBI_29013	MONDO_0006670
CHEBI_28864	MONDO_0006670
CHEBI_3515	MONDO_0006670
CHEBI_28971	MONDO_0006670
CHEBI_43968	MONDO_0006670
CHEBI_17833	MONDO_0006670
CHEBI_204928	MONDO_0006670
CHEBI_29007	MONDO_0006670
CHEBI_2637	MONDO_0006670
CHEBI_3508	MONDO_0006670
CHEBI_94809	MONDO_0005001
CHEBI_9667	MONDO_0006031
CHEBI_3207	MONDO_0006031
CHEBI_82721	HP_0100658
CHEBI_17833	HP_0100658
CHEBI_177758	HP_0100658
CHEBI_29013	HP_0100658
CHEBI_134710	HP_0100658
CHEBI_82699	HP_0100658
CHEBI_51257	HP_0100658
CHEBI_17698	HP_0100658
CHEBI_83326	HP_0100658
CHEBI_82717	HP_0100658
CHEBI_15640	MONDO_0019496
CHEBI_7726	MONDO_0019496
CHEBI_46345	MONDO_0019496
CHEBI_31941	MONDO_0019496
CHEBI_6067	MONDO_0019496
CHEBI_15367	MONDO_0019496
CHEBI_8768	MONDO_0016586
CHEBI_59773	MONDO_0016586
CHEBI_45783	MONDO_0016586
CHEBI_3699	MONDO_0016586
CHEBI_28838	MONDO_0005150
CHEBI_41879	MONDO_0005150
CHEBI_32293	MONDO_0005150
CHEBI_2682	MONDO_0042433
CHEBI_18208	MONDO_0020544
CHEBI_63717	MONDO_0005366
CHEBI_63577	MONDO_0005366
CHEBI_63624	MONDO_0005366
CHEBI_31175	MONDO_0005366
CHEBI_473990	MONDO_0005366
CHEBI_63625	MONDO_0005366
CHEBI_135964	MONDO_0005366
CHEBI_2469	MONDO_0005366
CHEBI_63115	MONDO_0000451
CHEBI_75283	MONDO_0005859
CHEBI_135515	MONDO_0017604
CHEBI_4911	MONDO_0017604
CHEBI_8382	MONDO_0017604
CHEBI_63791	MONDO_0017604
CHEBI_45716	MONDO_0017604
CHEBI_61049	MONDO_0017604
CHEBI_2038	MONDO_0017604
CHEBI_52717	MONDO_0017604
CHEBI_5864	MONDO_0017604
CHEBI_76612	MONDO_0017604
CHEBI_4027	MONDO_0017604
CHEBI_28445	MONDO_0017604
CHEBI_31355	MONDO_0017604
CHEBI_30746	HP_0012344
CHEBI_36704	HP_0012344
CHEBI_30753	HP_0012344
CHEBI_61397	MONDO_0006244
CHEBI_49603	MONDO_0006244
CHEBI_205919	MONDO_0002406
CHEBI_9123	MONDO_0005724
CHEBI_2682	MONDO_0005724
CHEBI_46081	MONDO_0005724
CHEBI_7726	MONDO_0005266
CHEBI_192484	MONDO_0001517|MONDO_0001673
CHEBI_100246	MONDO_0001517|MONDO_0001673
CHEBI_7731	MONDO_0001517|MONDO_0001673
CHEBI_50688	MONDO_0001103
CHEBI_94807	MONDO_0001103
CHEBI_94433	MONDO_0001103
CHEBI_8711	MONDO_0001103
CHEBI_6909	MONDO_0001103
CHEBI_63627	MONDO_0001103
CHEBI_29013	MONDO_0005777
CHEBI_50845	MONDO_0005777
CHEBI_50694	MONDO_0005777
CHEBI_135772	MONDO_0005777
CHEBI_27902	MONDO_0005777
CHEBI_17076	MONDO_0005777
CHEBI_133011	MONDO_0005777
CHEBI_2682	MONDO_0005777
CHEBI_4392	MONDO_0005777
CHEBI_4495	MONDO_0002177
CHEBI_9168	MONDO_0002177
CHEBI_75178	HP_0030788
CHEBI_28621	HP_0030788
CHEBI_16199	HP_0030788
CHEBI_17650	MONDO_0005265
CHEBI_41879	MONDO_0005265
CHEBI_17609	MONDO_0005265
CHEBI_3077	MONDO_0005265
CHEBI_9667	MONDO_0005265
CHEBI_3764	MONDO_0005265
CHEBI_82892	MONDO_0005265
CHEBI_6888	MONDO_0005265
CHEBI_8378	MONDO_0005265
CHEBI_7465	MONDO_0005265
CHEBI_3897	MONDO_0005265
CHEBI_3207	MONDO_0005265
CHEBI_31677	MONDO_0005265
CHEBI_8382	MONDO_0005265
CHEBI_134713	MONDO_0006874
CHEBI_4672	MONDO_0005058
CHEBI_84050	MONDO_0005058
CHEBI_28748	MONDO_0005058
CHEBI_45716	MONDO_0005058
CHEBI_6413	MONDO_0005058
CHEBI_7934	MONDO_0005446
CHEBI_46081	MONDO_0005446
CHEBI_16480	MONDO_0005446
CHEBI_2955	MONDO_0005446
CHEBI_75283	MONDO_0005446
CHEBI_18208	MONDO_0006836
CHEBI_9757	HP_0011499
CHEBI_103855	HP_0011499
CHEBI_8093	HP_0011499
CHEBI_4024	HP_0011499
CHEBI_16794	HP_0011499
CHEBI_66919	HP_0005547
CHEBI_533015	MONDO_0009718
CHEBI_58448	MONDO_0009718
CHEBI_131716	MONDO_0005906
CHEBI_17650	MONDO_0005538
CHEBI_6775	MONDO_0005538
CHEBI_8357	MONDO_0005538
CHEBI_136021	MONDO_0005538
CHEBI_50819	MONDO_0005538
CHEBI_62984	MONDO_0005538
CHEBI_3207	MONDO_0005538
CHEBI_36560	MONDO_0005538
CHEBI_8093	MONDO_0005538
CHEBI_3897	MONDO_0005538
CHEBI_192484	MONDO_0005280
CHEBI_7731	MONDO_0005280
CHEBI_3393	MONDO_0005280
CHEBI_100246	MONDO_0005280
CHEBI_3547	MONDO_0005280
CHEBI_3534	MONDO_0005280
CHEBI_27902	MONDO_0019186
CHEBI_4392	MONDO_0019186
CHEBI_29013	MONDO_0019186
CHEBI_50845	MONDO_0019186
CHEBI_133011	MONDO_0019186
CHEBI_135772	MONDO_0019186
CHEBI_50694	MONDO_0019186
CHEBI_2682	MONDO_0019186
CHEBI_3606	MONDO_0000827
CHEBI_17698	MONDO_0000827
CHEBI_9328	MONDO_0005989
CHEBI_8673	MONDO_0005989
CHEBI_9332	MONDO_0005989
CHEBI_50688	MONDO_0002154
CHEBI_94433	MONDO_0002154
CHEBI_63627	MONDO_0002154
CHEBI_135042	MONDO_0002154
CHEBI_6909	MONDO_0002154
CHEBI_35022	MONDO_0002154
CHEBI_45285	MONDO_0006042
CHEBI_22907	MONDO_0018905
CHEBI_28748	MONDO_0018905
CHEBI_8382	MONDO_0018905
CHEBI_3423	MONDO_0018905
CHEBI_41879	MONDO_0018905
CHEBI_28445	MONDO_0018905
CHEBI_135576	MONDO_0001134
CHEBI_32264	MONDO_0001134
CHEBI_3380	MONDO_0001134
CHEBI_7009	MONDO_0001134
CHEBI_6931	HP_0000713
CHEBI_42355	MONDO_0006769
CHEBI_2955	MONDO_0006769
CHEBI_107736	MONDO_0006769
CHEBI_5537	MONDO_0006769
CHEBI_31515	MONDO_0006769
CHEBI_27373	MONDO_0006769
CHEBI_27375	HP_0010788
CHEBI_4911	HP_0010788
CHEBI_31856	HP_0010788
CHEBI_27666	HP_0010788
CHEBI_63451	MONDO_0019087
CHEBI_41500	MONDO_0010703
CHEBI_31784	HP_0100583
CHEBI_29013	HP_0100583
CHEBI_50848	HP_0100583
CHEBI_28864	HP_0100583
CHEBI_41879	HP_0100583
CHEBI_204928	HP_0040187
CHEBI_18208	HP_0040187
CHEBI_17833	HP_0040187
CHEBI_2637	HP_0040187
CHEBI_28864	HP_0040187
CHEBI_28001	HP_0040187
CHEBI_29013	HP_0040187
CHEBI_50223	MONDO_0012817
CHEBI_4027	MONDO_0012817
CHEBI_72564	MONDO_0012817
CHEBI_27666	MONDO_0012817
CHEBI_28748	MONDO_0012817
CHEBI_114785	MONDO_0012817
CHEBI_28445	MONDO_0012817
CHEBI_80630	MONDO_0012817
CHEBI_3423	MONDO_0100342
CHEBI_7864	MONDO_0015253
CHEBI_31677	MONDO_0011849
CHEBI_31677	MONDO_0001198
CHEBI_3207	HP_0002014
CHEBI_3311	HP_0002014
CHEBI_4639	HP_0002014
CHEBI_261649	HP_0002014
CHEBI_80630	HP_0002014
CHEBI_10110	HP_0002014
CHEBI_4534	HP_0002014
CHEBI_63577	HP_0002014
CHEBI_17303	HP_0002014
CHEBI_46345	HP_0002014
CHEBI_6532	HP_0002014
CHEBI_8382	HP_0002014
CHEBI_15640	HP_0002014
CHEBI_7726	HP_0002014
CHEBI_7496	HP_0002014
CHEBI_135720	MONDO_0010679
CHEBI_8382	MONDO_0010679
CHEBI_94805	MONDO_0010679
CHEBI_9139	MONDO_0010679
CHEBI_5523	HP_0030127
CHEBI_4315	HP_0030127
CHEBI_6716	HP_0030127
CHEBI_34895	HP_0030127
CHEBI_7465	HP_0030127
CHEBI_8228	HP_0030127
CHEBI_6443	HP_0030127
CHEBI_6121	HP_0030127
CHEBI_7630	HP_0030127
CHEBI_7627	HP_0030127
CHEBI_6427	HP_0030127
CHEBI_177453	HP_0030127
CHEBI_66910	HP_0030127
CHEBI_6784	HP_0030127
CHEBI_7445	HP_0030127
CHEBI_16469	HP_0030127
CHEBI_74947	HP_0030127
CHEBI_50122	HP_0030127
CHEBI_61390	HP_0030127
CHEBI_17026	HP_0030127
CHEBI_31394	HP_0030127
CHEBI_48669	HP_0030127
CHEBI_3508	MONDO_0000918
CHEBI_3499	MONDO_0000918
CHEBI_404903	MONDO_0000918
CHEBI_471744	MONDO_0000918
CHEBI_29007	MONDO_0000918
CHEBI_3697	MONDO_0000918
CHEBI_209807	MONDO_0000918
CHEBI_161680	MONDO_0000918
CHEBI_50688	MONDO_0000918
CHEBI_6909	MONDO_0000918
CHEBI_7934	MONDO_0001548
CHEBI_7507	MONDO_0001548
CHEBI_42355	MONDO_0001548
CHEBI_64028	MONDO_0007739
CHEBI_48390	MONDO_0001741
CHEBI_31186	MONDO_0001741
CHEBI_59773	MONDO_0019085
CHEBI_135333	MONDO_0019085
CHEBI_22526	MONDO_0005059
CHEBI_49900	MONDO_0018871|MONDO_0020316
CHEBI_75037	HP_0006510
CHEBI_408174	HP_0006510
CHEBI_5134	HP_0006510
CHEBI_82700	HP_0006510
CHEBI_74899	HP_0006510
CHEBI_46659	HP_0006510
CHEBI_53778	HP_0006510
CHEBI_135418	HP_0006510
CHEBI_79041	HP_0006510
CHEBI_65346	HP_0006510
CHEBI_94449	HP_0006510
CHEBI_4495	HP_0034346
CHEBI_5088	HP_0000017
CHEBI_50694	MONDO_0005888
CHEBI_2682	MONDO_0005888
CHEBI_133011	MONDO_0005888
CHEBI_29013	MONDO_0005888
CHEBI_27902	MONDO_0005888
CHEBI_50845	MONDO_0005888
CHEBI_135772	MONDO_0005888
CHEBI_4392	MONDO_0005888
CHEBI_18208	MONDO_0000979
CHEBI_52154	MONDO_0000979
CHEBI_9328	HP_0200042
CHEBI_9142	HP_0200042
CHEBI_9328	MONDO_0005715
CHEBI_135809	MONDO_0000190
CHEBI_3172	MONDO_0000190
CHEBI_2663	MONDO_0000190
CHEBI_28918	MONDO_0000190
CHEBI_6904	MONDO_0000190
CHEBI_4638	HP_0002321
CHEBI_94848	HP_0002321
CHEBI_75722	HP_0002321
CHEBI_31403	HP_0002321
CHEBI_6709	HP_0002321
CHEBI_44185	MONDO_0022205
CHEBI_31801	MONDO_0022205
CHEBI_9620	MONDO_0001699
CHEBI_16794	MONDO_0005555
CHEBI_9757	MONDO_0005555
CHEBI_5747	MONDO_0005555
CHEBI_4024	MONDO_0005555
CHEBI_72317	MONDO_0015277
CHEBI_52717	MONDO_0015277
CHEBI_50924	MONDO_0015277
CHEBI_15544	MONDO_0011514
CHEBI_10125	HP_0031354
CHEBI_16796	HP_0031354
CHEBI_10102	HP_0031354
CHEBI_109549	HP_0031354
CHEBI_3499	MONDO_0024412
CHEBI_50688	MONDO_0024412
CHEBI_553473	MONDO_0024412
CHEBI_209807	MONDO_0024412
CHEBI_29007	MONDO_0024412
CHEBI_6909	MONDO_0024412
CHEBI_404903	MONDO_0024412
CHEBI_16347	HP_0003234
CHEBI_6456	MONDO_0001794
CHEBI_6456	MONDO_0003471
CHEBI_32888	MONDO_0003471
CHEBI_32888	MONDO_0001794
CHEBI_64733	MONDO_0001909
CHEBI_39211	MONDO_0003471
CHEBI_554446	MONDO_0006669
CHEBI_474053	MONDO_0006669
CHEBI_3697	MONDO_0006669
CHEBI_18208	MONDO_0006669
CHEBI_28001	MONDO_0006669
CHEBI_28971	MONDO_0006669
CHEBI_471744	MONDO_0006669
CHEBI_6909	MONDO_0006669
CHEBI_52154	MONDO_0006669
CHEBI_50688	MONDO_0006669
CHEBI_135005	MONDO_0005546
CHEBI_135342	MONDO_0005546
CHEBI_64356	MONDO_0005546
CHEBI_83527	MONDO_0005546
CHEBI_36795	MONDO_0005546
CHEBI_8356	MONDO_0005546
CHEBI_136040	MONDO_0005546
CHEBI_27882	MONDO_0005393
CHEBI_40279	MONDO_0005393
CHEBI_38010	MONDO_0005393
CHEBI_3023	MONDO_0005393
CHEBI_49662	MONDO_0005393
CHEBI_114195	MONDO_0005393
CHEBI_7476	MONDO_0005393
CHEBI_48390	MONDO_0001566
CHEBI_42191	MONDO_0001566
CHEBI_58448	HP_0000821
CHEBI_533015	HP_0000821
CHEBI_68478	HP_0012197
CHEBI_4495	HP_0012197
CHEBI_31401	MONDO_0005295
CHEBI_17650	HP_0012027
CHEBI_8378	HP_0012027
CHEBI_9667	HP_0012027
CHEBI_3077	HP_0012027
CHEBI_31677	HP_0012027
CHEBI_41879	HP_0012027
CHEBI_17609	HP_0012027
CHEBI_8382	HP_0012027
CHEBI_6888	HP_0012027
CHEBI_3897	HP_0012027
CHEBI_9168	MONDO_0006840
CHEBI_46195	HP_0012228
